,Joke,label
6452,Just spent the last hour tightening every bottle top and jar in my house. That will teach my wife for saying she doesn't need me anymore.,1
6453,My wife broke up with me recently because I'm a compulsive gambler. All I can think about is how to win her back.,1
6454,"I went up to the manager in Argos today and I said ""I want to buy a watch.""""Analogue?"" he said. I said ""No mate just a watch.""",1
6455,Yesterday a clown held a door open for me I thought it was a nice Jester.,1
6456,Mexican friends? I have Juan or two.,1
6457,What do you call a monkey in a minefield? BABOOOOOOM!,1
6458,Do not trust atoms. They make up everything.,1
6459,Isn't it great to live in the 21st century? Where deleting history has become more important than making it.,1
6460,I hate being bipolar it's amazing.,1
6461,What do women and Google have in common?  They both can't ever let you finish a sentence without making a suggestion.,1
6462,I just opened a kitchen cupboard and loads of Omega 3 capsules fell on my head. I'm alright though just some superfishoil injuries.,1
6463,My girlfriend from Thailand said having a small dick is no problem. I really like her but I think I'd still prefer it if she didn't have one.,1
6464,Whenever it rains my wife just stands at the window looking kind of sad. Maybe I should let her in.,1
6465,A boat carrying red paint has crashed into a boat carrying blue paint. The crew have been marooned.,1
6466,Its not my fault I have a double-chin. When God was giving out chins I thought he said Gin. So I said I'll have a double.,1
6467,My wife told me to prepare our ginger son for his first day at school. So I beat him up and took his dinner money off him.,1
6468,Took the wife's Valentines present back today. She said she wanted something black and lacy. Turns out she didn't mean football boots.,1
6469,My sister asked me if I wanted to wind her new born baby? I thought that's a bit harsh so I just gave him a dead leg instead.,1
6470,I cant think of any boat jokes. Canoe?,1
6471,What should you do if your girlfriend starts smoking? Slow down and consider lube.,1
6472,Have you heard about the evil group of men who control all the world's cheese? The Hallouminati!,1
6473,Went to a butchers to play poker last week. Left after an hour the steaks were too high.,1
6474,"Man jumps in a taxi says ""King Arthur's Close"". Taxi driver says ""Don't worry I'll lose him at the lights"".",1
6475,"I called my dad from the shop saying I'd forgotten what orange juice he asked for. ""Concentrate"" he said but I still couldn't remember!",1
6476,I just bought some of that coconut shampoo. I don't know why I've not got a coconut.,1
6477,Want to hear a construction joke? I'm working on it.,1
6478,Did you hear about the Italian chef with a terminal illness? He pastaway. Cannoli do so much. Now hes just a pizza history.,1
6479,As its Valentines Day the missus has said she'll go on top tonight for a change. I love our bunk beds!,1
6480,There's been an explosion at a pie factory in Huddersfield. 3.14159265 dead.,1
6481,I'm in trouble with my wife after she asked where I was taking her today? It seems that over the coffee table was not what she wanted to hear.,1
6482,Is it better to have loved a midget than never to have loved a tall?,1
6483,Today I looked at my wife and thought: This is the only investment which has doubled in my lifetime.,1
6484,Learning to love yourself is important. Just don't let your partner catch you doing it!,1
6485,If love is blind why is lingerie so popular?,1
6486,Got the missus a new bag and a new belt for Valentines Day. She'll be made up! The hoovers as good as new now.,1
6487,What did one light bulb say to the other on Valentine's Day? I love you watts.,1
6488,What gifts do squirrels exchange on Valentine's Day? Forget-me-nuts.,1
6489,Just been on to travel agents looking for a weekend away somewhere in the Northeast. They said you can't beat Sunderland this time of year.,1
6490,My wife said our marriage is becoming stale because I'm not spontaneous. So I waited until she fell asleep and shaved her eyebrows off.,1
6491,"Our last fight was my fault. My wife asked ""What's on the TV?"". I said ""Dust!"".",1
6492,Breaking News Adam Johnson is set to sign for Man United after hearing they have players Young Blind and Keane.,1
6493,Ugly birds are just like shopping at Pound Stretcher. You wanna be in and out quickly before your mates see you!,1
6494,Even though I've been married for five years I still can't help thinking about the one that got away. My wife's ex. What a lucky bastard.,1
6495,I have SEXDAILY! I mean DYSLEXIA. Fcuk!,1
6496,I heard the funniest time travel joke tomorrow.,1
6497,I almost forgot to update my status that I'd been to the gym. What a waste of a workout that would have been!,1
6498,I've just won 8 straight games of Paper Scissors Rock against that very predictable Edward Scissorhands.,1
6499,The amount of people who confuse 'to' and 'too' is amazing two me.,1
6500,What's the difference between a dog and a fox? About 9 pints,1
6501,"""You haven't listened to a word I've said have you?"" Always seems like a strange way for my wife to start a conversation with me.",1
6502,Just found out I have a Chinese half brother after all these years. Can't wait to meet Mi Sib Ling.,1
6503,I was watching porn last night when my mum walked in. Not the best way to find out what she does for a living.,1
6504,I love cooking children and dogs. but I hate using commas.,1
6505,"I finally told my girlfriend that ""I Love Her"". She text backing saying ""I luv u2"". I was gutted I thought what does Bono have that I don't",1
6506,What's long and hard and makes women groan? An Ironing Board.,1
6507,If women are so perfect at multi-tasking. How come they can't have a headache and sex at the same time?,1
6508,"We call our grandad ""Spiderman"". He hasn't got any super powers - he just finds it difficult to get out of the bath.",1
6509,I can give you one vegetable joke about onions. But that's shallot.,1
6510,Went for a job as a potato packer. Ended up getting the sack.,1
6511,Why did the joke about the roof get no laughs? It went over their heads.,1
6512,My brother says I need to stop quoting Run-D.M.C. but it's like that and that's the way it is.,1
6513,I know a man who taught his dog to play the trumpet on the London Underground. He went from Barking to Tooting in an hour.,1
6514,I was playing rugby the other day and thought I'd scored a goal. But everyone just said nice try.,1
6515,We've been trying to think of some vegetable jokes. If you can think of any lettuce know.,1
6516,My mate keeps boasting that he owns a 3 foot pack of cards. Big deal.,1
6517,Have you ever tried to eat a clock? It's time consuming.,1
6518,Harry heard that most accidents happen within two miles of home. So he moved...,1
6519,Men at 26 plays football Men at 40 plays tennis Men at 60 plays golf have you noticed every time you get older your balls gets smaller?,1
6520,I've been single for so long now when somebody says to me 'Who are you with?' I automatically say: 'Vodafone'.,1
6521,Andy Murray has the perfect opportunity to finally get rid of his miserable boring persona! All he has to do is name his new daughter Ruby.,1
6522,I started a band called 999 Megabytes We haven't got a gig yet.,1
6523,When you get a bladder infection urine trouble.,1
6524,There was a prison break &amp; I saw a midget climb the fence. As he jumped down he sneered at me. I thought well thats a little condescending.,1
6525,I can't believe it's pancake Tuesday again. Honestly it just crêped up on me.,1
6526,My wife asked me to bring home some stuff for the pancakes. She wasn't happy when I came back with a push up bra.,1
6527,Lazy People Fact #5626728943: You were too lazy to read that number.,1
6528,"As I watched the dog chase his tail I thought ""Dogs are easily amused."". Then I realized I was watching the dog chase his tail.",1
6529,What do you do if your wife keeps moaning at you? Put the phone down and order another drink from the bar.,1
6530,My mother-in-law got ambushed by 6 men who starting punching her. My wife shouted 'Are you gonna help?' I said '6 should be enough!',1
6531,I remember the days when 'Blue Ray' was an elderly gentleman who drowned in our local swimming pool.,1
6532,Found out recently that my wife had an affair with a midget. I can't believe she would stoop so low.,1
6533,What's the difference between an oral and a rectal thermometer? The taste.,1
6534,My recent Google searches: How to detangle my daughter's hair. How to detangle a really really bad tangle. How to cut out a tangle. Hats.,1
6535,Why is abbreviation such a long word?,1
6536,I had an argument with my friend about his small boat. We fell out.,1
6537,The new milk tray man from Liverpool has been sacked after one day on the job. He delivered the chocolates but left with a PS4 ipad &amp; TV.,1
6538,Did you hear about the midget who speaks to dead people that broke out of prison? The police are describing him as a small medium at large.,1
6539,Went to the annual disco for the UK Dyslexic Association last night. Was great until the DJ played YMCA and then it was fucking mayhem.,1
6540,Butterflies just aren't what they used to be.,1
6541,"My Wife has grown a little penis after she started taking steroids.""Really anabolic?"" ""No just a little penis"".",1
6542,I wrote 'DIVORCE' my wife wrote 'YES'. Tough way to find out but at least I won our last game of Scrabble.,1
6543,I think I've cured my wife's fear of being buried alive. The screams stopped about an hour ago.,1
6544,People think I'm stupid because I have a lisp. I'm thick of it.,1
6545,The good thing about marriage is that you can have sex at anytime you want. As long as you are the one with the vagina.,1
6546,What do you call an Alien who eats too much cheese egg yolks and animal fat? An extra-cholesterol.,1
6547,About to watch a film with my girlfriend. Can anyone recommend a girlfriend?,1
